Birth Probability  | Death Probability  | Birth State Index  | Death State Index
--------------------------------------------------------------------------------
0.0272934040940106 | -1.000000000000000 |          0         |         -1
0.0087187263078089 | -1.000000000000000 |          9         |         -1
0.0011372251705838 | -1.000000000000000 |        207         |         -1
0.0007581501137225 | -1.000000000000000 |        371         |         -1
0.0007581501137225 | -1.000000000000000 |        268         |         -1
0.0007581501137225 | -1.000000000000000 |        351         |         -1
0.0007581501137225 | -1.000000000000000 |        323         |         -1
0.0007581501137225 | -1.000000000000000 |        365         |         -1
0.0007581501137225 | -1.000000000000000 |        276         |         -1
0.0007581501137225 | -1.000000000000000 |        249         |         -1
0.0007581501137225 | -1.000000000000000 |        264         |         -1
0.0007581501137225 | -1.000000000000000 |        294         |         -1
0.0007581501137225 | -1.000000000000000 |        334         |         -1
0.0007581501137225 | -1.000000000000000 |        344         |         -1
0.0007581501137225 | -1.000000000000000 |        225         |         -1
0.0007581501137225 | -1.000000000000000 |        289         |         -1
0.0007581501137225 | -1.000000000000000 |        258         |         -1
0.0007581501137225 | -1.000000000000000 |        255         |         -1
0.0007581501137225 | -1.000000000000000 |        303         |         -1
0.0007581501137225 | -1.000000000000000 |        279         |         -1
0.0003790750568613 | -1.000000000000000 |        848         |         -1
0.0003790750568613 | -1.000000000000000 |        473         |         -1
0.0003790750568613 | -1.000000000000000 |        944         |         -1
0.0003790750568613 | -1.000000000000000 |        949         |         -1
0.0003790750568613 | -1.000000000000000 |        498         |         -1
0.0003790750568613 | -1.000000000000000 |        651         |         -1
0.0003790750568613 | -1.000000000000000 |       1062         |         -1
0.0003790750568613 | -1.000000000000000 |        484         |         -1
0.0003790750568613 | -1.000000000000000 |        588         |         -1
0.0003790750568613 | -1.000000000000000 |       1026         |         -1
0.0003790750568613 | -1.000000000000000 |       1117         |         -1
0.0003790750568613 | -1.000000000000000 |        469         |         -1
0.0003790750568613 | -1.000000000000000 |        988         |         -1
0.0003790750568613 | -1.000000000000000 |       1132         |         -1
0.0003790750568613 | -1.000000000000000 |       1082         |         -1
0.0003790750568613 | -1.000000000000000 |        612         |         -1
0.0003790750568613 | -1.000000000000000 |        825         |         -1
0.0003790750568613 | -1.000000000000000 |        940         |         -1
0.0003790750568613 | -1.000000000000000 |        569         |         -1
0.0003790750568613 | -1.000000000000000 |       1139         |         -1
0.0003790750568613 | -1.000000000000000 |        615         |         -1
0.0003790750568613 | -1.000000000000000 |       1035         |         -1
0.0003790750568613 | -1.000000000000000 |       1076         |         -1
0.0003790750568613 | -1.000000000000000 |        989         |         -1
